DateTime,Open,High,Low,Close,Volume
2020-02-02 20:23,1.108210000,1.108460000,1.108190000,1.108460000,.0000
2020-02-02 20:24,1.108460000,1.108550000,1.108450000,1.10850000,.0000
2020-02-02 20:25,1.10850000,1.10850000,1.108410000,1.108480000,.0000
2020-02-02 20:26,1.108480000,1.108610000,1.108460000,1.108580000,.0000
2020-02-02 20:27,1.108580000,1.108710000,1.108570000,1.108630000,.0000
2020-02-02 20:28,1.108640000,1.108670000,1.108610000,1.108640000,.0000
2020-02-02 20:29,1.108630000,1.108760000,1.108610000,1.108710000,.0000
2020-02-02 20:30,1.10870000,1.108710000,1.108570000,1.108580000,.0000
2020-02-02 20:31,1.108570000,1.108570000,1.108420000,1.108430000,.0000
2020-02-02 20:32,1.108430000,1.108440000,1.108320000,1.108350000,.0000
2020-02-02 20:33,1.108350000,1.108420000,1.108340000,1.108360000,.0000
2020-02-02 20:34,1.108340000,1.108460000,1.108330000,1.108450000,.0000
2020-02-02 20:35,1.108450000,1.10850000,1.108450000,1.10850000,.0000
2020-02-02 20:36,1.10850000,1.108510000,1.108440000,1.108470000,.0000
2020-02-02 20:37,1.108470000,1.10850000,1.10840000,1.10840000,.0000
2020-02-02 20:38,1.108410000,1.108430000,1.10840000,1.108410000,.0000
2020-02-02 20:39,1.108410000,1.108410000,1.108320000,1.108350000,.0000
2020-02-02 20:40,1.108340000,1.10840000,1.108340000,1.108360000,.0000
2020-02-02 20:41,1.108360000,1.108450000,1.108360000,1.108410000,.0000
2020-02-02 20:42,1.108420000,1.108420000,1.108290000,1.108290000,.0000
2020-02-02 20:43,1.108290000,1.108380000,1.108270000,1.108360000,.0000
2020-02-02 20:44,1.108350000,1.108360000,1.108250000,1.108270000,.0000
2020-02-02 20:45,1.108280000,1.10830000,1.108220000,1.108260000,.0000
2020-02-02 20:46,1.108270000,1.108310000,1.108260000,1.108290000,.0000
2020-02-02 20:47,1.108280000,1.108280000,1.10820000,1.108210000,.0000
2020-02-02 20:48,1.108210000,1.108230000,1.108140000,1.108150000,.0000
2020-02-02 20:49,1.108140000,1.108220000,1.108130000,1.108210000,.0000
2020-02-02 20:50,1.108220000,1.108240000,1.10820000,1.10820000,.0000
2020-02-02 20:51,1.10820000,1.10820000,1.108190000,1.108190000,.0000
2020-02-02 20:52,1.10820000,1.108250000,1.108190000,1.108210000,.0000
2020-02-02 20:53,1.10820000,1.108230000,1.108190000,1.108230000,.0000
2020-02-02 20:54,1.108230000,1.108250000,1.108230000,1.108240000,.0000
2020-02-02 20:55,1.108240000,1.108250000,1.108220000,1.108240000,.0000
2020-02-02 20:56,1.108230000,1.108260000,1.108230000,1.108240000,.0000
2020-02-02 20:57,1.108240000,1.108280000,1.108230000,1.108260000,.0000
2020-02-02 20:58,1.108250000,1.108260000,1.108250000,1.108250000,.0000
2020-02-02 20:59,1.108250000,1.10830000,1.108250000,1.10830000,.0000
2020-02-02 21:00,1.108320000,1.108350000,1.108290000,1.108290000,.0000
2020-02-02 21:01,1.108290000,1.108290000,1.108250000,1.108250000,.0000
2020-02-02 21:02,1.108250000,1.108290000,1.108250000,1.108290000,.0000
2020-02-02 21:03,1.10830000,1.108360000,1.10830000,1.108360000,.0000
2020-02-02 21:04,1.108360000,1.108460000,1.108360000,1.108440000,.0000
2020-02-02 21:05,1.108440000,1.108450000,1.108360000,1.108370000,.0000
2020-02-02 21:06,1.108360000,1.108360000,1.108350000,1.108350000,.0000
2020-02-02 21:07,1.108340000,1.108340000,1.108290000,1.108290000,.0000
2020-02-02 21:08,1.108290000,1.108290000,1.108190000,1.108260000,.0000
2020-02-02 21:09,1.108240000,1.108250000,1.108230000,1.108240000,.0000
2020-02-02 21:10,1.108230000,1.108270000,1.10820000,1.108270000,.0000
2020-02-02 21:11,1.108280000,1.108320000,1.108280000,1.10830000,.0000
2020-02-02 21:12,1.108310000,1.108350000,1.10830000,1.108350000,.0000
2020-02-02 21:13,1.108360000,1.108370000,1.10830000,1.108310000,.0000
2020-02-02 21:14,1.108310000,1.108360000,1.108240000,1.108360000,.0000
2020-02-02 21:15,1.108360000,1.108370000,1.108240000,1.108260000,.0000
2020-02-02 21:16,1.108270000,1.108350000,1.108250000,1.108350000,.0000
2020-02-02 21:17,1.108350000,1.108370000,1.108310000,1.108320000,.0000
2020-02-02 21:18,1.108330000,1.108350000,1.108260000,1.108260000,.0000
2020-02-02 21:19,1.108260000,1.108310000,1.10820000,1.10820000,.0000
2020-02-02 21:20,1.10820000,1.108210000,1.108130000,1.108150000,.0000
2020-02-02 21:21,1.108150000,1.108230000,1.108150000,1.108220000,.0000
2020-02-02 21:22,1.108220000,1.108260000,1.108210000,1.108260000,.0000
2020-02-02 21:23,1.108250000,1.108250000,1.108210000,1.108250000,.0000
2020-02-02 21:24,1.108250000,1.108260000,1.108230000,1.108250000,.0000
2020-02-02 21:25,1.108250000,1.108260000,1.108240000,1.108250000,.0000
2020-02-02 21:26,1.108250000,1.108310000,1.108250000,1.108260000,.0000
2020-02-02 21:27,1.108250000,1.108280000,1.108250000,1.108260000,.0000
2020-02-02 21:28,1.108270000,1.108270000,1.108210000,1.108220000,.0000
2020-02-02 21:29,1.108210000,1.108260000,1.108210000,1.108230000,.0000
2020-02-02 21:30,1.108230000,1.108270000,1.108230000,1.108250000,.0000
2020-02-02 21:31,1.108250000,1.108260000,1.10820000,1.108250000,.0000
2020-02-02 21:32,1.108240000,1.108260000,1.108170000,1.10820000,.0000
2020-02-02 21:33,1.108190000,1.108210000,1.108150000,1.108210000,.0000
2020-02-02 21:34,1.108210000,1.108230000,1.10820000,1.108220000,.0000
2020-02-02 21:35,1.108210000,1.108410000,1.108210000,1.108410000,.0000
2020-02-02 21:36,1.108420000,1.108430000,1.108250000,1.108260000,.0000
2020-02-02 21:37,1.108260000,1.108270000,1.108250000,1.108260000,.0000
2020-02-02 21:38,1.108260000,1.108320000,1.108220000,1.108260000,.0000
2020-02-02 21:39,1.108270000,1.108290000,1.108180000,1.108290000,.0000
2020-02-02 21:40,1.108290000,1.108420000,1.108290000,1.108410000,.0000
2020-02-02 21:41,1.108420000,1.108460000,1.108410000,1.108420000,.0000
2020-02-02 21:42,1.108410000,1.108420000,1.108320000,1.108360000,.0000
2020-02-02 21:43,1.108370000,1.108370000,1.108220000,1.108260000,.0000
2020-02-02 21:44,1.108270000,1.108290000,1.108170000,1.108170000,.0000
2020-02-02 21:45,1.108180000,1.108230000,1.108120000,1.108120000,.0000
2020-02-02 21:46,1.108120000,1.108180000,1.108090000,1.108180000,.0000
2020-02-02 21:47,1.108190000,1.108270000,1.108180000,1.108230000,.0000
2020-02-02 21:48,1.108220000,1.108220000,1.108110000,1.108120000,.0000
2020-02-02 21:49,1.108120000,1.108120000,1.108070000,1.108070000,.0000
2020-02-02 21:50,1.108070000,1.108080000,1.108020000,1.108070000,.0000
2020-02-02 21:51,1.108050000,1.108140000,1.108020000,1.108120000,.0000
2020-02-02 21:52,1.108120000,1.108130000,1.108040000,1.108080000,.0000
2020-02-02 21:53,1.108080000,1.10810000,1.108070000,1.108090000,.0000
2020-02-02 21:54,1.10810000,1.108210000,1.10810000,1.108190000,.0000
2020-02-02 21:55,1.10820000,1.108230000,1.108160000,1.108220000,.0000
2020-02-02 21:56,1.108230000,1.108280000,1.108230000,1.108280000,.0000
2020-02-02 21:57,1.108280000,1.108280000,1.108230000,1.108230000,.0000
2020-02-02 21:58,1.108230000,1.108230000,1.108230000,1.108230000,.0000
2020-02-02 21:59,1.108230000,1.108230000,1.108160000,1.108190000,.0000
2020-02-02 22:00,1.108190000,1.108190000,1.108160000,1.108180000,.0000
2020-02-02 22:01,1.108180000,1.108230000,1.108180000,1.108220000,.0000
2020-02-02 22:02,1.108230000,1.108290000,1.108220000,1.108270000,.0000
2020-02-02 22:03,1.108280000,1.108340000,1.108280000,1.108310000,.0000
2020-02-02 22:04,1.108320000,1.108320000,1.108250000,1.108270000,.0000
2020-02-02 22:05,1.108270000,1.108380000,1.108270000,1.108360000,.0000
2020-02-02 22:06,1.108370000,1.108370000,1.10830000,1.108310000,.0000
2020-02-02 22:07,1.108320000,1.108330000,1.108260000,1.108290000,.0000
2020-02-02 22:08,1.108310000,1.108340000,1.108290000,1.108320000,.0000
2020-02-02 22:09,1.108320000,1.108330000,1.108260000,1.108270000,.0000
2020-02-02 22:10,1.108270000,1.108270000,1.108220000,1.108220000,.0000
2020-02-02 22:11,1.108220000,1.108230000,1.108220000,1.108230000,.0000
2020-02-02 22:12,1.108230000,1.108260000,1.108220000,1.108260000,.0000
2020-02-02 22:13,1.108270000,1.108320000,1.108250000,1.108280000,.0000
2020-02-02 22:14,1.108290000,1.108310000,1.108280000,1.10830000,.0000
2020-02-02 22:15,1.108310000,1.108330000,1.108280000,1.108330000,.0000
2020-02-02 22:16,1.108330000,1.108330000,1.108320000,1.108320000,.0000
2020-02-02 22:17,1.108330000,1.108330000,1.108320000,1.108330000,.0000
2020-02-02 22:18,1.108320000,1.108340000,1.108320000,1.108330000,.0000
2020-02-02 22:19,1.108360000,1.108360000,1.108330000,1.108330000,.0000
2020-02-02 22:20,1.108320000,1.108330000,1.108170000,1.108180000,.0000
2020-02-02 22:21,1.108170000,1.108170000,1.108150000,1.108160000,.0000
2020-02-02 22:22,1.108150000,1.108170000,1.108120000,1.108160000,.0000
2020-02-02 22:23,1.108140000,1.108170000,1.108140000,1.108160000,.0000
2020-02-02 22:24,1.108150000,1.108160000,1.108090000,1.108110000,.0000
2020-02-02 22:25,1.10810000,1.108110000,1.108050000,1.108090000,.0000
2020-02-02 22:26,1.108090000,1.108130000,1.108060000,1.10810000,.0000
2020-02-02 22:27,1.108110000,1.108120000,1.10810000,1.10810000,.0000
2020-02-02 22:28,1.10810000,1.108130000,1.10810000,1.108110000,.0000
2020-02-02 22:29,1.108110000,1.108110000,1.108050000,1.108090000,.0000
2020-02-02 22:30,1.10810000,1.108120000,1.108060000,1.108070000,.0000
2020-02-02 22:31,1.108060000,1.10810000,1.108010000,1.108060000,.0000
2020-02-02 22:32,1.108070000,1.108080000,1.108060000,1.108070000,.0000
2020-02-02 22:33,1.108060000,1.10810000,1.108050000,1.108080000,.0000
2020-02-02 22:34,1.108080000,1.108150000,1.108080000,1.108130000,.0000
2020-02-02 22:35,1.108130000,1.108130000,1.108120000,1.108120000,.0000
2020-02-02 22:36,1.108130000,1.108130000,1.108120000,1.108130000,.0000
2020-02-02 22:37,1.108130000,1.108130000,1.108120000,1.108120000,.0000
2020-02-02 22:38,1.108130000,1.108130000,1.108120000,1.108130000,.0000
2020-02-02 22:39,1.108120000,1.108140000,1.108110000,1.108120000,.0000
2020-02-02 22:40,1.108110000,1.108110000,1.108050000,1.108070000,.0000
2020-02-02 22:41,1.108070000,1.108070000,1.108060000,1.108060000,.0000
2020-02-02 22:42,1.108070000,1.108070000,1.108060000,1.108070000,.0000
2020-02-02 22:43,1.108060000,1.108110000,1.108060000,1.108110000,.0000
2020-02-02 22:44,1.108110000,1.108160000,1.108110000,1.108160000,.0000
2020-02-02 22:45,1.108160000,1.108180000,1.108150000,1.108150000,.0000
2020-02-02 22:46,1.108160000,1.108180000,1.108160000,1.108170000,.0000
2020-02-02 22:47,1.108180000,1.108190000,1.108170000,1.108170000,.0000
2020-02-02 22:48,1.108180000,1.108230000,1.108170000,1.108210000,.0000
2020-02-02 22:49,1.108220000,1.108230000,1.108220000,1.108230000,.0000
2020-02-02 22:50,1.108230000,1.108250000,1.108230000,1.108230000,.0000
2020-02-02 22:51,1.108230000,1.108230000,1.10820000,1.108210000,.0000
2020-02-02 22:52,1.10820000,1.108210000,1.108180000,1.108180000,.0000
2020-02-02 22:53,1.108180000,1.108180000,1.108170000,1.108180000,.0000
2020-02-02 22:54,1.108170000,1.108180000,1.108170000,1.108170000,.0000
2020-02-02 22:55,1.108170000,1.108180000,1.108160000,1.108170000,.0000
2020-02-02 22:56,1.108170000,1.108170000,1.108120000,1.108130000,.0000
